Pincodes,location_risk_weight,location_band,District/City, GEO_Portfolio_PL_Index 
600125,6,4,Kanchipuram,0.646105891
600126,5,3,Kanchipuram,0.540756353
600127,6,4,Kanchipuram,0.737232926
600128,5,3,Tiruvallur,0.407674932
600129,2,1,Kanchipuram,0.210873749
601101,20,10,Tiruvallur,2.983634715
601102,8,7,Tiruvallur,1.088920796
601103,20,10,Tiruvallur,2.35910817
601201,15,9,Tiruvallur,1.510198373
601202,15,9,Tiruvallur,1.845997135
601203,7,6,Tiruvallur,0.935446989
601204,10,8,Tiruvallur,1.205697098
601205,10,8,Tiruvallur,1.326970939
601206,20,10,Tiruvallur,4.650876969
601301,8,7,Kanchipuram,1.143072318
601302,8,7,Kanchipuram,1.04001264
602001,6,4,Tiruvallur,0.798845984
602002,6,4,Tiruvallur,0.742632967
602003,7,6,Tiruvallur,0.893955918
602021,15,9,Tiruvallur,1.594067696
602023,8,7,Tiruvallur,1.00825178
602024,8,7,Tiruvallur,1.003668248
602025,8,7,Tiruvallur,0.985479326
602026,10,8,Tiruvallur,1.404278519
602101,8,7,Kanchipuram,1.177142153
602103,8,7,Tiruvallur,1.000881039
602105,20,10,Kanchipuram,3.502006744
602106,8,7,Kanchipuram,1.111698179
602107,7,6,Tiruvallur,0.960618297
602108,8,7,Kanchipuram,1.017850495
602109,20,10,Kanchipuram,2.620328236
602117,20,10,Kanchipuram,2.242247375
603001,8,7,Kanchipuram,1.058906883
603002,6,4,Kanchipuram,0.623461743
603101,5,3,Kanchipuram,0.454670468
603102,6,4,Kanchipuram,0.552071306
603103,5,3,Kanchipuram,0.530939544
603104,15,9,Kanchipuram,1.594399201
603105,7,6,Kanchipuram,0.8445618
603106,7,6,Kanchipuram,0.859740107
603107,20,10,Kanchipuram,2.232863303
603108,7,6,Kanchipuram,0.981231286
603109,8,7,Kanchipuram,1.074559966
603110,6,4,Kanchipuram,0.693133046
603111,6,4,Kanchipuram,0.554396463
603112,8,7,Kanchipuram,1.090792473
603127,2,1,Kanchipuram,0.010677194
603201,7,6,Kanchipuram,0.939732385
603202,6,4,Kanchipuram,0.629612523
603203,3,2,Kanchipuram,0.337398796
603204,5,3,Kanchipuram,0.482849521
603209,8,7,Kanchipuram,1.040163202
603210,6,4,Kanchipuram,0.576898269
603211,6,4,Kanchipuram,0.800616471
603301,10,8,Kanchipuram,1.201729338
603302,6,4,Kanchipuram,0.732970734
603303,10,8,Kanchipuram,1.430076694
603306,15,9,Kanchipuram,2.037578576
603308,6,4,Kanchipuram,0.775707678
603310,20,10,Kanchipuram,3.185764166
603312,20,10,Kanchipuram,5.026223324
603313,8,7,Kanchipuram,1.168096517
603319,8,7,Kanchipuram,1.039977722
603401,20,10,Kanchipuram,2.182132056
603403,6,4,Kanchipuram,0.660097467
603405,15,9,Kanchipuram,1.850847201
603406,15,9,Kanchipuram,1.795607375
604001,7,6,Villupuram,0.87467569
604002,10,8,Villupuram,1.264970565
604102,10,8,Villupuram,1.441523932
604151,6,4,Villupuram,0.811501078
604152,20,10,Villupuram,5.794946112
604153,8,7,Villupuram,1.136390559
604201,10,8,Villupuram,1.408581887
604202,6,4,Villupuram,0.797381679
604204,15,9,Villupuram,1.887513577
604206,15,9,Villupuram,1.841530485
604207,6,4,Villupuram,0.593522779
604301,15,9,Villupuram,1.66081433
604302,6,4,Villupuram,0.703306229
604303,10,8,Villupuram,1.331756527
604304,5,3,Villupuram,0.484342271
604401,8,7,Tiruvannamalai,1.154329227
604402,2,1,Tiruvannamalai,0
604403,15,9,Tiruvannamalai,1.845255795
604406,8,7,Tiruvannamalai,0.993038057
604407,5,3,Tiruvannamalai,0.54343778
604408,8,7,Tiruvannamalai,1.165010004
604410,20,10,Tiruvannamalai,2.148482246
604501,10,8,Tiruvannamalai,1.291952631
604503,3,2,Tiruvannamalai,0.293424373
604601,15,9,Tiruvannamalai,1.704103672
605001,10,8,Pondicherry,1.359493215
605003,10,8,Pondicherry,1.449375595
605004,10,8,Pondicherry,1.204933139
605005,15,9,Pondicherry,1.579334691
605006,8,7,Pondicherry,1.039240632
605007,15,9,Pondicherry,2.058616794
605008,10,8,Pondicherry,1.347460612
605009,15,9,Pondicherry,1.519558936
605010,10,8,Pondicherry,1.287732192
605011,15,9,Pondicherry,2.030070435
605012,6,4,Pondicherry,0.64037554
605013,10,8,Pondicherry,1.229895721
605014,10,8,Pondicherry,1.45464236
605102,7,6,Villupuram,0.8669403
605103,8,7,Villupuram,1.150312589
605104,20,10,Pondicherry,2.267588768
605105,20,10,Pondicherry,2.279087363
605106,10,8,Pondicherry,1.365317186
605107,15,9,Villupuram,1.654717127
605108,15,9,Villupuram,1.538132324
605109,20,10,Villupuram,3.648277394
605110,10,8,Villupuram,1.206803729
605111,15,9,Villupuram,1.648438927
605201,7,6,Villupuram,0.886501673
605202,6,4,Villupuram,0.740352407
605203,2,1,Villupuram,0.035452446
605301,6,4,Villupuram,0.721623358
605401,5,3,Villupuram,0.424032603
605402,10,8,Villupuram,1.418573177
605501,8,7,Villupuram,1.126799648
605502,8,7,Villupuram,1.054392589
605601,15,9,Villupuram,1.74366724
605602,7,6,Villupuram,0.914044301
605652,10,8,Villupuram,1.422368804
605701,3,2,Villupuram,0.226044866
605751,7,6,Villupuram,0.956920739
605752,6,4,Villupuram,0.605928976
605754,2,1,Villupuram,0.051294312
605755,15,9,Villupuram,1.650965414
605757,7,6,Villupuram,0.878066153
605759,5,3,Villupuram,0.542887405
605801,7,6,Villupuram,0.860807733
605803,2,1,Villupuram,0.201732785
606001,8,7,Cuddalore,0.999438092
606003,7,6,Cuddalore,0.927037415
606102,10,8,Villupuram,1.201047925
606103,8,7,Cuddalore,1.091330422
606104,2,1,Cuddalore,0.194974434
606105,5,3,Cuddalore,0.540320419
606106,10,8,Cuddalore,1.379109711
606107,3,2,Villupuram,0.253380548
606108,20,10,Cuddalore,2.66051914
606110,6,4,Cuddalore,0.694040871
606111,10,8,Cuddalore,1.352609514
606115,2,1,Villupuram,0
606201,10,8,Villupuram,1.274077214
606202,6,4,Villupuram,0.80887061
606203,6,4,Villupuram,0.548817335
606204,20,10,Villupuram,2.162076613
606205,10,8,Villupuram,1.26028393
606206,8,7,Villupuram,1.152936739
606207,7,6,Villupuram,0.894529606
606208,6,4,Villupuram,0.574821975
606301,15,9,Villupuram,1.97524054
606302,15,9,Cuddalore,1.836290191
606304,3,2,Cuddalore,0.293589926
606401,2,1,Villupuram,0.18743682
606601,10,8,Tiruvannamalai,1.233154388
606603,6,4,Tiruvannamalai,0.786924449
606604,15,9,Tiruvannamalai,1.599086926
606611,8,7,Tiruvannamalai,1.002345966
606701,3,2,Tiruvannamalai,0.333798337
606702,20,10,Tiruvannamalai,2.541302629
606703,8,7,Tiruvannamalai,1.133228541
606705,8,7,Tiruvannamalai,1.009039874
606706,6,4,Tiruvannamalai,0.615087916
606707,3,2,Tiruvannamalai,0.336762582
606708,15,9,Tiruvannamalai,1.760537424
606709,6,4,Tiruvannamalai,0.799152083
606751,10,8,Tiruvannamalai,1.273823536
606752,10,8,Tiruvannamalai,1.462380968
606753,7,6,Tiruvannamalai,0.891989169
606754,3,2,Tiruvannamalai,0.236498234
606755,7,6,Tiruvannamalai,0.926965072
606801,15,9,Tiruvannamalai,1.99240562
606802,7,6,Tiruvannamalai,0.982833231
606803,8,7,Tiruvannamalai,1.161122029
606804,3,2,Tiruvannamalai,0.256644176
606806,8,7,Tiruvannamalai,1.150847277
606902,15,9,Tiruvannamalai,1.92454978
606903,7,6,Tiruvannamalai,0.947999345
606904,3,2,Tiruvannamalai,0.247426299
606905,3,2,Tiruvannamalai,0.292603583
606907,3,2,Tiruvannamalai,0.223225605
607001,8,7,Cuddalore,1.081793709
607002,10,8,Cuddalore,1.460232015
607003,15,9,Cuddalore,1.574113488
607004,20,10,Cuddalore,2.33799515
607005,20,10,Cuddalore,2.574513158
607101,3,2,Cuddalore,0.380969136
607102,8,7,Cuddalore,1.089958579
607103,8,7,Cuddalore,1.058579494
607104,10,8,Cuddalore,1.475363461
607105,15,9,Cuddalore,1.900543798
607106,20,10,Cuddalore,3.403470546
607107,15,9,Villupuram,2.08903558
607108,15,9,Cuddalore,1.808088643
607109,20,10,Cuddalore,2.961533449
607202,20,10,Villupuram,2.85038936
607203,7,6,Villupuram,0.890633186
607204,10,8,Villupuram,1.408729275
607205,8,7,Cuddalore,1.143068618
607301,7,6,Cuddalore,0.92317171
607302,6,4,Cuddalore,0.730402096
607303,10,8,Cuddalore,1.429219928
607308,20,10,Cuddalore,2.386098502
607401,2,1,Cuddalore,0.039991838
607402,20,10,Cuddalore,5.018513226
607801,5,3,Cuddalore,0.5195972
607802,6,4,Cuddalore,0.626206897
607803,6,4,Cuddalore,0.624131786
607804,2,1,Cuddalore,0.21541412
607805,10,8,Cuddalore,1.464384961
607807,6,4,Cuddalore,0.645707043
608001,10,8,Cuddalore,1.350846963
608002,20,10,Cuddalore,2.409499886
608102,8,7,Cuddalore,1.064308943
608201,15,9,Cuddalore,1.926072559
608301,10,8,Cuddalore,1.490794533
608302,6,4,Cuddalore,0.779014918
608303,8,7,Cuddalore,1.12993565
608305,6,4,Cuddalore,0.653549772
608401,8,7,Cuddalore,1.040943484
608501,20,10,Cuddalore,2.758829734
608502,20,10,Cuddalore,5.514534235
608601,7,6,Cuddalore,0.921680993
608602,5,3,Cuddalore,0.438123802
608701,7,6,Cuddalore,0.979473535
608702,20,10,Cuddalore,2.308039989
608703,3,2,Cuddalore,0.29442454
608704,2,1,Cuddalore,0.008861807
608801,20,10,Cuddalore,3.145509825
608901,10,8,Ariyalur,1.196287597
609001,7,6,Nagapattinam,0.941153603
609002,7,6,Nagapattinam,0.875497275
609003,6,4,Nagapattinam,0.606936226
609101,3,2,Nagapattinam,0.321068859
609102,10,8,Nagapattinam,1.347903117
609104,5,3,Nagapattinam,0.404370949
609106,2,1,Nagapattinam,0.040860221
609107,10,8,Nagapattinam,1.206469088
609108,6,4,Nagapattinam,0.554876126
609109,5,3,Nagapattinam,0.473882056
609110,10,8,Nagapattinam,1.405024513
609111,10,8,Nagapattinam,1.234449362
609114,7,6,Nagapattinam,0.978278534
609117,6,4,Nagapattinam,0.674610085
609118,10,8,Nagapattinam,1.342932449
609202,20,10,Nagapattinam,4.535272718
609203,7,6,Nagapattinam,0.868772076
609301,3,2,Nagapattinam,0.279066739
609304,7,6,Nagapattinam,0.846522031
609307,6,4,Nagapattinam,0.669763621
609309,10,8,Nagapattinam,1.484738124
609401,20,10,Nagapattinam,2.556524767
609403,8,7,Tiruvarur,1.184517663
609404,20,10,Nagapattinam,4.06548521
609405,3,2,Tiruvarur,0.394857429
609501,3,2,Tiruvarur,0.311091682
609503,15,9,Tiruvarur,1.516320771
609504,10,8,Tiruvarur,1.281778311
609601,8,7,Tiruvarur,1.11642181
609602,10,8,Tiruvarur,1.429816309
609603,10,8,Tiruvarur,1.445089751
609604,15,9,Tiruvarur,1.529826546
609605,8,7,Tiruvarur,1.072520973
609606,10,8,Tiruvarur,1.38455412
609607,20,10,Tiruvarur,2.98519496
609609,10,8,Tiruvarur,1.278297897
609702,7,6,Nagapattinam,0.885080909
609801,20,10,Nagapattinam,2.173038404
609802,8,7,Thanjavur,1.04949849
609804,20,10,Thanjavur,2.494218196
609806,20,10,Nagapattinam,2.263697711
609807,5,3,Thanjavur,0.486452537
610001,10,8,Tiruvarur,1.204557175
610002,10,8,Tiruvarur,1.403470332
610004,7,6,Tiruvarur,0.920840589
610101,3,2,Tiruvarur,0.233712862
610103,6,4,Tiruvarur,0.68161633
610104,10,8,Tiruvarur,1.43471685
610105,6,4,Tiruvarur,0.694029984
610106,7,6,Tiruvarur,0.918054009
610107,20,10,Tiruvarur,3.801397446
610109,10,8,Tiruvarur,1.367989816
610203,20,10,Tiruvarur,3.99647006
610206,15,9,Tiruvarur,1.682987791
610207,2,1,Nagapattinam,0.030497958
611001,8,7,Nagapattinam,1.031239323
611002,20,10,Nagapattinam,4.197638878
611101,7,6,Tiruvarur,0.972960731
611104,6,4,Nagapattinam,0.794691398
611105,2,1,Nagapattinam,0
611108,10,8,Nagapattinam,1.387627376
611109,5,3,Nagapattinam,0.451971265
611111,2,1,Nagapattinam,0.177895916
611112,2,1,Nagapattinam,0.138132587
612001,15,9,Thanjavur,1.792708637
612002,8,7,Thanjavur,0.992203723
612101,6,4,Thanjavur,0.742916545
612102,20,10,Thanjavur,2.957118109
612103,10,8,Thanjavur,1.28043929
612104,20,10,Thanjavur,2.364356681
612105,8,7,Thanjavur,1.013659208
612201,15,9,Nagapattinam,2.122855028
612204,7,6,Thanjavur,0.875277108
612301,20,10,Thanjavur,5.957157345
612302,15,9,Thanjavur,1.818909994
612303,20,10,Thanjavur,2.781020675
612401,6,4,Thanjavur,0.690713458
612402,20,10,Thanjavur,2.532943343
612501,6,4,Thanjavur,0.655772585
612502,20,10,Thanjavur,2.539212866
612503,15,9,Thanjavur,1.577250799
612504,15,9,Thanjavur,1.981235543
612601,7,6,Tiruvarur,0.930920712
612602,15,9,Thanjavur,1.545642301
612603,2,1,Tiruvarur,0.032947804
612604,15,9,Tiruvarur,1.76058663
612605,3,2,Thanjavur,0.35301628
612702,20,10,Thanjavur,2.195612286
612703,15,9,Thanjavur,1.62987424
612801,20,10,Tiruvarur,3.32139934
612804,15,9,Tiruvarur,1.654847824
612901,10,8,Ariyalur,1.43372441
612902,15,9,Ariyalur,1.797708454
612903,7,6,Ariyalur,0.975895717
612904,3,2,Ariyalur,0.280120694
613001,10,8,Thanjavur,1.33332268
613002,15,9,Thanjavur,1.624487143
613003,8,7,Thanjavur,1.067343284
613004,20,10,Thanjavur,2.586730503
613005,8,7,Thanjavur,1.088549882
613006,10,8,Thanjavur,1.430435377
613007,8,7,Thanjavur,1.027916322
613008,6,4,Thanjavur,0.735924744
613009,15,9,Thanjavur,1.525537327
613010,6,4,Thanjavur,0.787379948
613101,20,10,Thanjavur,4.049341262
613102,3,2,Thanjavur,0.365824262
613104,6,4,Thanjavur,0.825339727
613204,10,8,Thanjavur,1.439262595
613205,20,10,Thanjavur,3.447992686
613301,6,4,Pudukkottai,0.657776603
613303,20,10,Thanjavur,5.356924942
613402,20,10,Thanjavur,4.211607082
613403,20,10,Thanjavur,4.291650735
613501,8,7,Thanjavur,1.090566468
613502,20,10,Thanjavur,2.583586812
613504,20,10,Thanjavur,2.969438863
613601,15,9,Thanjavur,2.050909215
613602,20,10,Thanjavur,3.407273008
613701,5,3,Tiruvarur,0.516469567
613703,15,9,Tiruvarur,1.820126257
614001,7,6,Tiruvarur,0.89853386
614013,8,7,Tiruvarur,1.0461731
614015,6,4,Tiruvarur,0.756052629
614016,20,10,Tiruvarur,2.518863148
614018,8,7,Tiruvarur,1.088956294
614019,15,9,Thanjavur,1.659104887
614101,20,10,Tiruvarur,5.034165986
614201,6,4,Thanjavur,0.827996831
614203,20,10,Thanjavur,5.240734073
614205,20,10,Thanjavur,2.230569565
614206,8,7,Thanjavur,1.056615354
614401,15,9,Thanjavur,1.609106642
614402,8,7,Thanjavur,1.085720674
614404,6,4,Tiruvarur,0.830661987
614601,8,7,Thanjavur,1.181073622
614602,8,7,Thanjavur,1.04833247
614613,5,3,Thanjavur,0.416882713
614614,15,9,Thanjavur,1.685544031
614615,15,9,Thanjavur,1.671058788
614616,7,6,Pudukkottai,0.958532473
614618,20,10,Pudukkottai,5.188029011
614622,3,2,Pudukkottai,0.301574663
614624,15,9,Pudukkottai,1.645070138
614625,7,6,Thanjavur,0.898562992
614626,8,7,Thanjavur,1.175628122
614628,6,4,Thanjavur,0.767978383
614701,15,9,Thanjavur,1.852183252
614703,10,8,Tiruvarur,1.233781241
614704,20,10,Tiruvarur,2.200493705
614707,3,2,Nagapattinam,0.288410211
614708,7,6,Tiruvarur,0.852087403
614711,15,9,Nagapattinam,1.880988527
614712,8,7,Nagapattinam,1.134437633
614713,20,10,Tiruvarur,6.741050153
614714,7,6,Nagapattinam,0.976514274
614715,20,10,Tiruvarur,2.170021453
614717,20,10,Tiruvarur,2.709503087
614723,20,10,Thanjavur,7.025517638
614802,20,10,Thanjavur,3.584723478
614803,8,7,Thanjavur,1.018940875
614804,15,9,Thanjavur,1.78725856
614809,8,7,Nagapattinam,1.010300386
614810,5,3,Nagapattinam,0.462456445
614902,15,9,Thanjavur,1.598596168
614903,3,2,Thanjavur,0.250754377
614904,20,10,Thanjavur,3.667348292
620001,6,4,Tiruchirappalli,0.625826084
620002,8,7,Tiruchirappalli,1.13976061
620003,20,10,Tiruchirappalli,2.178318543
620004,8,7,Tiruchirappalli,1.148083749
620005,8,7,Tiruchirappalli,1.165549537
620006,6,4,Tiruchirappalli,0.692163872
620007,6,4,Tiruchirappalli,0.808686641
620008,10,8,Tiruchirappalli,1.377987282
620009,6,4,Tiruchirappalli,0.692949929
620010,8,7,Tiruchirappalli,1.010491529
620011,15,9,Tiruchirappalli,1.594474497
620012,10,8,Tiruchirappalli,1.425797765
620013,5,3,Tiruchirappalli,0.545915718
620014,7,6,Tiruchirappalli,0.953089794
620015,2,1,Tiruchirappalli,0.17180412
620016,6,4,Tiruchirappalli,0.774188393
620017,8,7,Tiruchirappalli,1.093415936
620018,6,4,Tiruchirappalli,0.789994198
620019,10,8,Tiruchirappalli,1.289133891
620020,10,8,Tiruchirappalli,1.310763459
620021,7,6,Tiruchirappalli,0.973884412
620022,15,9,Tiruchirappalli,1.871759678
620023,6,4,Tiruchirappalli,0.806819263
620024,6,4,Tiruchirappalli,0.682799367
620025,8,7,Tiruchirappalli,1.105340374
620026,6,4,Tiruchirappalli,0.810816511
620101,20,10,Tiruchirappalli,2.162401001
620102,10,8,Tiruchirappalli,1.307785126
621001,15,9,Tiruchirappalli,1.70986861
621002,3,2,Tiruchirappalli,0.378456657
621003,10,8,Tiruchirappalli,1.392684968
621005,7,6,Tiruchirappalli,0.965412686
621006,8,7,Tiruchirappalli,1.019791494
621008,5,3,Tiruchirappalli,0.44800582
621010,8,7,Tiruchirappalli,1.063636718
621011,3,2,Tiruchirappalli,0.300374869
621012,8,7,Tiruchirappalli,1.043205349
621014,20,10,Tiruchirappalli,2.180494705
621101,7,6,Perambalur,0.936072868
621103,20,10,Perambalur,3.930273921
621104,20,10,Perambalur,2.244558859
621105,5,3,Tiruchirappalli,0.519542072
621107,20,10,Perambalur,2.183309265
621108,15,9,Perambalur,1.961055609
621109,10,8,Perambalur,1.396448943
621110,3,2,Perambalur,0.302141952
621111,20,10,Tiruchirappalli,2.182007354
621112,15,9,Tiruchirappalli,1.819847085
621113,10,8,Perambalur,1.470079304
621114,8,7,Perambalur,1.179009399
621115,20,10,Perambalur,2.634371711
621116,20,10,Perambalur,3.613032225
621117,15,9,Perambalur,1.919620359
621133,20,10,Perambalur,7.790572729
621202,5,3,Tiruchirappalli,0.47674953
621203,7,6,Tiruchirappalli,0.885921014
621205,6,4,Tiruchirappalli,0.614195609
621206,20,10,Tiruchirappalli,2.174894502
621207,8,7,Tiruchirappalli,1.165843581
621208,20,10,Tiruchirappalli,2.192171757
621209,15,9,Tiruchirappalli,1.59923729
621210,6,4,Tiruchirappalli,0.834330817
621211,15,9,Tiruchirappalli,1.519418044
621212,20,10,Perambalur,2.355990246
621213,15,9,Tiruchirappalli,1.869270899
621214,7,6,Tiruchirappalli,0.891374196
621215,6,4,Tiruchirappalli,0.726605322
621216,7,6,Tiruchirappalli,0.980998886
621217,8,7,Tiruchirappalli,0.996318508
621218,10,8,Tiruchirappalli,1.258133068
621219,7,6,Perambalur,0.918711183
621220,10,8,Perambalur,1.403191276
621301,2,1,Karur,0.124399765
621302,20,10,Tiruchirappalli,3.557499848
621303,6,4,Tiruchirappalli,0.780341373
621305,3,2,Tiruchirappalli,0.269563118
621306,6,4,Tiruchirappalli,0.833438564
621307,6,4,Tiruchirappalli,0.747069366
621308,20,10,Tiruchirappalli,4.079964921
621311,8,7,Karur,1.023518983
621312,7,6,Tiruchirappalli,0.870346496
621313,15,9,Karur,1.8545128
621314,8,7,Tiruchirappalli,1.016649405
621315,8,7,Tiruchirappalli,1.007598023
621316,3,2,Pudukkottai,0.261358399
621601,6,4,Tiruchirappalli,0.610139552
621651,3,2,Tiruchirappalli,0.31581408
621701,20,10,Ariyalur,2.419337485
621702,6,4,Tiruchirappalli,0.720828465
621703,6,4,Tiruchirappalli,0.699334364
621704,15,9,Ariyalur,1.52650898
621706,6,4,Tiruchirappalli,0.57309859
621707,7,6,Ariyalur,0.940236065
621708,15,9,Perambalur,1.696495984
621710,7,6,Ariyalur,0.943384847
621711,8,7,Tiruchirappalli,1.105420307
621712,10,8,Tiruchirappalli,1.342235116
621713,2,1,Ariyalur,0.205472368
621714,15,9,Ariyalur,1.673367941
621715,20,10,Ariyalur,3.124656603
621719,15,9,Ariyalur,1.822988357
621722,3,2,Tiruchirappalli,0.342279193
621801,5,3,Ariyalur,0.496012489
621802,5,3,Ariyalur,0.517816786
621803,10,8,Ariyalur,1.233726092
621804,10,8,Ariyalur,1.244321602
621805,3,2,Ariyalur,0.290933705
621806,5,3,Ariyalur,0.401849551
621851,5,3,Ariyalur,0.510348947
622001,15,9,Pudukkottai,1.665862423
622002,8,7,Pudukkottai,1.057243973
622003,10,8,Pudukkottai,1.277865448
622004,3,2,Pudukkottai,0.379106691
622005,10,8,Pudukkottai,1.234642273
622101,20,10,Pudukkottai,2.253225984
