pincode,city,state,Tier,ExtraPricing
209209,Kanpur Dehat,Uttar Pradesh,Tier4,2
209210,Kanpur Dehat,Uttar Pradesh,Tier4,2
209214,Kanpur Nagar,Uttar Pradesh,Tier3,2
209217,Kanpur Nagar,Uttar Pradesh,Tier3,2
209301,Kanpur Dehat,Uttar Pradesh,Tier4,2
209302,Kanpur Dehat,Uttar Pradesh,Tier4,2
209303,Kanpur Dehat,Uttar Pradesh,Tier4,2
209304,Kanpur Nagar,Uttar Pradesh,Tier3,2
209305,Kanpur Nagar,Uttar Pradesh,Tier3,2
209306,Kanpur Dehat,Uttar Pradesh,Tier4,2
209307,Kanpur Dehat,Uttar Pradesh,Tier4,2
209308,Kanpur Dehat,Uttar Pradesh,Tier4,2
209310,Kanpur Dehat,Uttar Pradesh,Tier4,2
209311,Jainpur,Uttar Pradesh,Tier4,2
209312,Kanpur Dehat,Uttar Pradesh,Tier4,2
209401,Kanpur Nagar,Uttar Pradesh,Tier3,2
209402,Kanpur Nagar,Uttar Pradesh,Tier3,2
209601,Farrukhabad,Uttar Pradesh,Tier4,2
209602,Farrukhabad,Uttar Pradesh,Tier4,2
209621,Farrukhabad,Uttar Pradesh,Tier4,2
209622,Farrukhabad,Uttar Pradesh,Tier4,2
209625,Farrukhabad,Uttar Pradesh,Tier4,2
209715,Kanpur Dehat,Uttar Pradesh,Tier4,2
209720,Kannauj,Uttar Pradesh,Tier4,2
209721,Kannauj,Uttar Pradesh,Tier4,2
209722,Kannauj,Uttar Pradesh,Tier4,2
209723,Kannauj,Uttar Pradesh,Tier4,2
209724,Farrukhabad,Uttar Pradesh,Tier4,2
209725,Kannauj,Uttar Pradesh,Tier4,2
209726,Kannauj,Uttar Pradesh,Tier4,2
209727,Kannauj,Uttar Pradesh,Tier4,2
209728,Kannauj,Uttar Pradesh,Tier4,2
209729,Kannauj,Uttar Pradesh,Tier4,2
209731,Kannauj,Uttar Pradesh,Tier4,2
209732,Kannauj,Uttar Pradesh,Tier4,2
209733,Kannauj,Uttar Pradesh,Tier4,2
209734,Kannauj,Uttar Pradesh,Tier4,2
209735,Kannauj,Uttar Pradesh,Tier4,2
209736,Kannauj,Uttar Pradesh,Tier4,2
209738,Kannauj,Uttar Pradesh,Tier4,2
209739,Farrukhabad,Uttar Pradesh,Tier4,2
209743,Farrukhabad,Uttar Pradesh,Tier4,2
209745,Farrukhabad,Uttar Pradesh,Tier4,2
209747,Kannauj,Uttar Pradesh,Tier4,2
209749,Farrukhabad,Uttar Pradesh,Tier4,2
209801,Unnao,Uttar Pradesh,Tier4,2
209821,Unnao,Uttar Pradesh,Tier4,2
209825,Unnao,Uttar Pradesh,Tier4,2
209827,Unnao,Uttar Pradesh,Tier4,2
209831,Unnao,Uttar Pradesh,Tier4,2
209859,Unnao,Uttar Pradesh,Tier4,2
209861,Suklaganj,Uttar Pradesh,Tier4,2
209862,Suklaganj,Uttar Pradesh,Tier4,2
209863,Unnao,Uttar Pradesh,Tier4,2
209864,Unnao,Uttar Pradesh,Tier4,2
209865,Unnao,Uttar Pradesh,Tier4,2
209866,Unnao,Uttar Pradesh,Tier4,2
209867,Unnao,Uttar Pradesh,Tier4,2
209868,Unnao,Uttar Pradesh,Tier4,2
209869,Unnao,Uttar Pradesh,Tier4,2
209870,Unnao,Uttar Pradesh,Tier4,2
209871,Unnao,Uttar Pradesh,Tier4,2
210001,Banda,Uttar Pradesh,Tier4,2
210120,Banda,Uttar Pradesh,Tier4,2
210121,Banda,Uttar Pradesh,Tier4,2
210123,Banda,Uttar Pradesh,Tier4,2
210125,Banda,Uttar Pradesh,Tier4,2
210126,Banda,Uttar Pradesh,Tier4,2
210128,Banda,Uttar Pradesh,Tier4,2
210129,Banda,Uttar Pradesh,Tier4,2
210201,Banda,Uttar Pradesh,Tier4,2
210202,Banda,Uttar Pradesh,Tier4,2
210203,Banda,Uttar Pradesh,Tier4,2
210204,Chitrakoot,Uttar Pradesh,Tier4,2
210205,Chitrakoot,Uttar Pradesh,Tier4,2
210206,Banda,Uttar Pradesh,Tier4,2
210207,Banda,Uttar Pradesh,Tier4,2
210208,Banda,Uttar Pradesh,Tier4,2
210209,Banda,Uttar Pradesh,Tier4,2
210301,Hamirpur,Uttar Pradesh,Tier4,2
210341,Hamirpur,Uttar Pradesh,Tier4,2
210421,Mahoba,Uttar Pradesh,Tier4,2
210422,Hamirpur,Uttar Pradesh,Tier4,2
210423,Mahoba,Uttar Pradesh,Tier4,2
210424,Mahoba,Uttar Pradesh,Tier4,2
210425,Hamirpur,Uttar Pradesh,Tier4,2
210426,Mahoba,Uttar Pradesh,Tier4,2
210427,Mahoba,Uttar Pradesh,Tier4,2
210428,Hamirpur,Uttar Pradesh,Tier4,2
210429,Hamirpur,Uttar Pradesh,Tier4,2
210430,Hamirpur,Uttar Pradesh,Tier4,2
210431,Hamirpur,Uttar Pradesh,Tier4,2
210432,Hamirpur,Uttar Pradesh,Tier4,2
210433,Mahoba,Uttar Pradesh,Tier4,2
210501,Hamirpur,Uttar Pradesh,Tier4,2
210502,Hamirpur,Uttar Pradesh,Tier4,2
210504,Hamirpur,Uttar Pradesh,Tier4,2
210505,Hamirpur,Uttar Pradesh,Tier4,2
210506,Hamirpur,Uttar Pradesh,Tier4,2
210507,Hamirpur,Uttar Pradesh,Tier4,2
211001,Allahabad,Uttar Pradesh,Tier2,0
211002,Allahabad,Uttar Pradesh,Tier2,0
211003,Allahabad,Uttar Pradesh,Tier2,0
211004,Allahabad,Uttar Pradesh,Tier2,0
211005,Allahabad,Uttar Pradesh,Tier2,0
211006,Allahabad,Uttar Pradesh,Tier2,0
211007,Allahabad,Uttar Pradesh,Tier2,0
211008,Allahabad,Uttar Pradesh,Tier2,0
211009,Allahabad,Uttar Pradesh,Tier2,0
211010,Allahabad,Uttar Pradesh,Tier2,0
211011,Allahabad,Uttar Pradesh,Tier2,0
211012,Allahabad,Uttar Pradesh,Tier2,0
211013,Allahabad,Uttar Pradesh,Tier2,0
211014,Allahabad,Uttar Pradesh,Tier2,0
211015,Allahabad,Uttar Pradesh,Tier2,0
211016,Allahabad,Uttar Pradesh,Tier2,0
211017,Allahabad,Uttar Pradesh,Tier2,0
211018,Allahabad,Uttar Pradesh,Tier2,0
211019,Allahabad,Uttar Pradesh,Tier2,0
212104,Allahabad,Uttar Pradesh,Tier2,0
212105,Allahabad,Uttar Pradesh,Tier2,0
212106,Allahabad,Uttar Pradesh,Tier2,0
212107,Allahabad,Uttar Pradesh,Tier2,0
212108,Allahabad,Uttar Pradesh,Tier2,0
212109,Allahabad,Uttar Pradesh,Tier2,0
212201,Allahabad,Uttar Pradesh,Tier2,0
212202,Kaushambi,Uttar Pradesh,Tier4,2
212203,Allahabad,Uttar Pradesh,Tier2,0
212204,Allahabad,Uttar Pradesh,Tier2,0
212205,Kaushambi,Uttar Pradesh,Tier4,2
212206,Kaushambi,Uttar Pradesh,Tier4,2
212207,Kaushambi,Uttar Pradesh,Tier4,2
212208,Kaushambi,Uttar Pradesh,Tier4,2
212210,Kaushambi,Uttar Pradesh,Tier4,2
212212,Allahabad,Uttar Pradesh,Tier2,0
212213,Kaushambi,Uttar Pradesh,Tier4,2
212214,Kaushambi,Uttar Pradesh,Tier4,2
212216,Kaushambi,Uttar Pradesh,Tier4,2
212217,Kaushambi,Uttar Pradesh,Tier4,2
212218,Kaushambi,Uttar Pradesh,Tier4,2
212301,Allahabad,Uttar Pradesh,Tier2,0
212302,Allahabad,Uttar Pradesh,Tier2,0
212303,Allahabad,Uttar Pradesh,Tier2,0
212305,Allahabad,Uttar Pradesh,Tier2,0
212306,Allahabad,Uttar Pradesh,Tier2,0
212307,Allahabad,Uttar Pradesh,Tier2,0
212401,Allahabad,Uttar Pradesh,Tier2,0
212402,Allahabad,Uttar Pradesh,Tier2,0
212404,Allahabad,Uttar Pradesh,Tier2,0
212405,Allahabad,Uttar Pradesh,Tier2,0
212502,Allahabad,Uttar Pradesh,Tier2,0
212503,Allahabad,Uttar Pradesh,Tier2,0
212507,Allahabad,Uttar Pradesh,Tier2,0
212601,Fatehpur,Uttar Pradesh,Tier4,2
212620,Fatehpur,Uttar Pradesh,Tier4,2
212622,Fatehpur,Uttar Pradesh,Tier4,2
212623,Fatehpur,Uttar Pradesh,Tier4,2
212631,Fatehpur,Uttar Pradesh,Tier4,2
212635,Fatehpur,Uttar Pradesh,Tier4,2
212641,Fatehpur,Uttar Pradesh,Tier4,2
212645,Fatehpur,Uttar Pradesh,Tier4,2
212650,Fatehpur,Uttar Pradesh,Tier4,2
212651,Fatehpur,Uttar Pradesh,Tier4,2
212652,Fatehpur,Uttar Pradesh,Tier4,2
212653,Fatehpur,Uttar Pradesh,Tier4,2
212654,Fatehpur,Uttar Pradesh,Tier4,2
212655,Fatehpur,Uttar Pradesh,Tier4,2
212656,Fatehpur,Uttar Pradesh,Tier4,2
212657,Fatehpur,Uttar Pradesh,Tier4,2
212658,Fatehpur,Uttar Pradesh,Tier4,2
212659,Fatehpur,Uttar Pradesh,Tier4,2
212660,Fatehpur,Uttar Pradesh,Tier4,2
212661,Fatehpur,Uttar Pradesh,Tier4,2
212662,Fatehpur,Uttar Pradesh,Tier4,2
212663,Fatehpur,Uttar Pradesh,Tier4,2
212664,Fatehpur,Uttar Pradesh,Tier4,2
212665,Fatehpur,Uttar Pradesh,Tier4,2
212666,Fatehpur,Uttar Pradesh,Tier4,2
215126,Firozabad,Uttar Pradesh,Tier4,2
216221,Fatehpur,Uttar Pradesh,Tier4,2
221001,Varanasi,Uttar Pradesh,Tier2,0
221002,Varanasi,Uttar Pradesh,Tier2,0
221003,Varanasi,Uttar Pradesh,Tier2,0
221004,Varanasi,Uttar Pradesh,Tier2,0
221005,Varanasi,Uttar Pradesh,Tier2,0
221006,Varanasi,Uttar Pradesh,Tier2,0
221007,Varanasi,Uttar Pradesh,Tier2,0
221008,Varanasi,Uttar Pradesh,Tier2,0
221009,Varanasi,Uttar Pradesh,Tier2,0
221010,Varanasi,Uttar Pradesh,Tier2,0
221011,Varanasi,Uttar Pradesh,Tier2,0
221101,Varanasi,Uttar Pradesh,Tier2,0
221102,Varanasi,Uttar Pradesh,Tier2,0
221103,Varanasi,Uttar Pradesh,Tier2,0
221104,Varanasi,Uttar Pradesh,Tier2,0
221105,Varanasi,Uttar Pradesh,Tier2,0
221106,Varanasi,Uttar Pradesh,Tier2,0
221107,Varanasi,Uttar Pradesh,Tier2,0
221108,Varanasi,Uttar Pradesh,Tier2,0
221109,Varanasi,Uttar Pradesh,Tier2,0
221110,Varanasi,Uttar Pradesh,Tier2,0
221111,Varanasi,Uttar Pradesh,Tier2,0
221112,Varanasi,Uttar Pradesh,Tier2,0
221113,Varanasi,Uttar Pradesh,Tier2,0
221115,Chandauli,Uttar Pradesh,Tier4,2
221116,Varanasi,Uttar Pradesh,Tier2,0
221201,Varanasi,Uttar Pradesh,Tier2,0
221202,Varanasi,Uttar Pradesh,Tier2,0
221204,Varanasi,Uttar Pradesh,Tier2,0
221206,Varanasi,Uttar Pradesh,Tier2,0
221207,Varanasi,Uttar Pradesh,Tier2,0
221208,Varanasi,Uttar Pradesh,Tier2,0
221209,Varanasi,Uttar Pradesh,Tier2,0
221210,Varanasi,Uttar Pradesh,Tier2,0
221301,Aurai,Uttar Pradesh,Tier4,2
221302,Varanasi,Uttar Pradesh,Tier2,0
221303,Gopiganj,Uttar Pradesh,Tier4,2
221304,Gyanpur,Uttar Pradesh,Tier4,2
221305,Varanasi,Uttar Pradesh,Tier2,0
221306,Aurai,Uttar Pradesh,Tier4,2
221307,Aurai,Uttar Pradesh,Tier4,2
221308,Bhadohi,Uttar Pradesh,Tier4,2
221309,Bhadohi,Uttar Pradesh,Tier4,2
221310,Gopiganj,Uttar Pradesh,Tier4,2
221311,Varanasi,Uttar Pradesh,Tier2,0
221313,Varanasi,Uttar Pradesh,Tier2,0
221314,Maharajganj,Uttar Pradesh,Tier4,2
221401,Bhadohi,Uttar Pradesh,Tier4,2
221402,Bhadohi,Uttar Pradesh,Tier4,2
221403,Bhadohi,Uttar Pradesh,Tier4,2
221404,Bhadohi,Uttar Pradesh,Tier4,2
221405,Varanasi,Uttar Pradesh,Tier2,0
221406,Bhadohi,Uttar Pradesh,Tier4,2
221407,Varanasi,Uttar Pradesh,Tier2,0
221409,Bhadohi,Uttar Pradesh,Tier4,2
221502,Allahabad,Uttar Pradesh,Tier2,0
221503,Allahabad,Uttar Pradesh,Tier2,0
221505,Allahabad,Uttar Pradesh,Tier2,0
221507,Allahabad,Uttar Pradesh,Tier2,0
221508,Allahabad,Uttar Pradesh,Tier2,0
221601,Azamgarh,Uttar Pradesh,Tier4,2
221602,Azamgarh,Uttar Pradesh,Tier4,2
221603,Azamgarh,Uttar Pradesh,Tier4,2
221701,Ballia,Uttar Pradesh,Tier4,2
221706,Azamgarh,Uttar Pradesh,Tier4,2
221709,Ballia,Uttar Pradesh,Tier4,2
221711,Ballia,Uttar Pradesh,Tier4,2
221712,Ballia,Uttar Pradesh,Tier4,2
221713,Ballia,Uttar Pradesh,Tier4,2
221715,Ballia,Uttar Pradesh,Tier4,2
221716,Ballia,Uttar Pradesh,Tier4,2
221717,Ballia,Uttar Pradesh,Tier4,2
221718,Ballia,Uttar Pradesh,Tier4,2
222001,Ballia,Uttar Pradesh,Tier4,2
222002,Jaunpur,Uttar Pradesh,Tier4,2
222101,Jaunpur,Uttar Pradesh,Tier4,2
222102,Jaunpur,Uttar Pradesh,Tier4,2
222103,Jaunpur,Uttar Pradesh,Tier4,2
222105,Jaunpur,Uttar Pradesh,Tier4,2
222107,Jaunpur,Uttar Pradesh,Tier4,2
222108,Jaunpur,Uttar Pradesh,Tier4,2
222109,Jaunpur,Uttar Pradesh,Tier4,2
222110,Jaunpur,Uttar Pradesh,Tier4,2
222111,Jaunpur,Uttar Pradesh,Tier4,2
222112,Jaunpur,Uttar Pradesh,Tier4,2
222113,Jaunpur,Uttar Pradesh,Tier4,2
222125,Jaunpur,Uttar Pradesh,Tier4,2
222127,Jaunpur,Uttar Pradesh,Tier4,2
222128,Jaunpur,Uttar Pradesh,Tier4,2
222129,Jaunpur,Uttar Pradesh,Tier4,2
222131,Jaunpur,Uttar Pradesh,Tier4,2
222132,Jaunpur,Uttar Pradesh,Tier4,2
222133,Jaunpur,Uttar Pradesh,Tier4,2
222135,Jaunpur,Uttar Pradesh,Tier4,2
222136,Jaunpur,Uttar Pradesh,Tier4,2
222137,Jaunpur,Uttar Pradesh,Tier4,2
222138,Jaunpur,Uttar Pradesh,Tier4,2
222139,Jaunpur,Uttar Pradesh,Tier4,2
222141,Jaunpur,Uttar Pradesh,Tier4,2
222142,Jaunpur,Uttar Pradesh,Tier4,2
222143,Jaunpur,Uttar Pradesh,Tier4,2
222144,Jaunpur,Uttar Pradesh,Tier4,2
222145,Jaunpur,Uttar Pradesh,Tier4,2
222146,Jaunpur,Uttar Pradesh,Tier4,2
222148,Jaunpur,Uttar Pradesh,Tier4,2
222149,Jaunpur,Uttar Pradesh,Tier4,2
222161,Jaunpur,Uttar Pradesh,Tier4,2
222162,Jaunpur,Uttar Pradesh,Tier4,2
222165,Jaunpur,Uttar Pradesh,Tier4,2
222170,Jaunpur,Uttar Pradesh,Tier4,2
222175,Jaunpur,Uttar Pradesh,Tier4,2
222180,Jaunpur,Uttar Pradesh,Tier4,2
222181,Jaunpur,Uttar Pradesh,Tier4,2
222201,Jaunpur,Uttar Pradesh,Tier4,2
222202,Jaunpur,Uttar Pradesh,Tier4,2
222203,Jaunpur,Uttar Pradesh,Tier4,2
222204,Jaunpur,Uttar Pradesh,Tier4,2
222301,Sultanpur,Uttar Pradesh,Tier4,2
222302,Sultanpur,Uttar Pradesh,Tier4,2
222303,Sultanpur,Uttar Pradesh,Tier4,2
223101,Jaunpur,Uttar Pradesh,Tier4,2
223102,Jaunpur,Uttar Pradesh,Tier4,2
223103,Jaunpur,Uttar Pradesh,Tier4,2
223104,Jaunpur,Uttar Pradesh,Tier4,2
223105,Jaunpur,Uttar Pradesh,Tier4,2
223106,Jaunpur,Uttar Pradesh,Tier4,2
223107,Jaunpur,Uttar Pradesh,Tier4,2
223221,Azamgarh,Uttar Pradesh,Tier4,2
223222,Azamgarh,Uttar Pradesh,Tier4,2
223223,Azamgarh,Uttar Pradesh,Tier4,2
223224,Azamgarh,Uttar Pradesh,Tier4,2
223225,Azamgarh,Uttar Pradesh,Tier4,2
223226,Azamgarh,Uttar Pradesh,Tier4,2
223227,Azamgarh,Uttar Pradesh,Tier4,2
224001,Faizabad,Uttar Pradesh,Tier4,2
224121,Ambedkar Nagar,Uttar Pradesh,Tier4,2
224122,Ambedkar Nagar,Uttar Pradesh,Tier4,2
224123,Faizabad,Uttar Pradesh,Tier4,2
224125,Ambedkar Nagar,Uttar Pradesh,Tier4,2
224126,Faizabad,Uttar Pradesh,Tier4,2
224127,Ambedkar Nagar,Uttar Pradesh,Tier4,2
224129,Ambedkar Nagar,Uttar Pradesh,Tier4,2
224132,Ambedkar Nagar,Uttar Pradesh,Tier4,2
224133,Ambedkar Nagar,Uttar Pradesh,Tier4,2
224135,Ambedkar Nagar,Uttar Pradesh,Tier4,2
224137,Ambedkar Nagar,Uttar Pradesh,Tier4,2
224139,Ambedkar Nagar,Uttar Pradesh,Tier4,2
224141,Ambedkar Nagar,Uttar Pradesh,Tier4,2
224143,Ambedkar Nagar,Uttar Pradesh,Tier4,2
224145,Ambedkar Nagar,Uttar Pradesh,Tier4,2
224146,Ambedkar Nagar,Uttar Pradesh,Tier4,2
224147,Ambedkar Nagar,Uttar Pradesh,Tier4,2
224149,Ambedkar Nagar,Uttar Pradesh,Tier4,2
224151,Ambedkar Nagar,Uttar Pradesh,Tier4,2
224152,Ambedkar Nagar,Uttar Pradesh,Tier4,2
224153,Ambedkar Nagar,Uttar Pradesh,Tier4,2
224155,Ambedkar Nagar,Uttar Pradesh,Tier4,2
224157,Ambedkar Nagar,Uttar Pradesh,Tier4,2
224158,Ambedkar Nagar,Uttar Pradesh,Tier4,2
224159,Ambedkar Nagar,Uttar Pradesh,Tier4,2
224161,Ambedkar Nagar,Uttar Pradesh,Tier4,2
224164,Ambedkar Nagar,Uttar Pradesh,Tier4,2
224168,Ambedkar Nagar,Uttar Pradesh,Tier4,2
224171,Ambedkar Nagar,Uttar Pradesh,Tier4,2
224172,Ambedkar Nagar,Uttar Pradesh,Tier4,2
224176,Ambedkar Nagar,Uttar Pradesh,Tier4,2
224181,Ambedkar Nagar,Uttar Pradesh,Tier4,2
224182,Ambedkar Nagar,Uttar Pradesh,Tier4,2
224183,Ambedkar Nagar,Uttar Pradesh,Tier4,2
224186,Ambedkar Nagar,Uttar Pradesh,Tier4,2
224188,Faizabad,Uttar Pradesh,Tier4,2
224189,Ambedkar Nagar,Uttar Pradesh,Tier4,2
224190,Ambedkar Nagar,Uttar Pradesh,Tier4,2
224195,Ambedkar Nagar,Uttar Pradesh,Tier4,2
224201,Ambedkar Nagar,Uttar Pradesh,Tier4,2
224202,Ambedkar Nagar,Uttar Pradesh,Tier4,2
224203,Ambedkar Nagar,Uttar Pradesh,Tier4,2
224204,Faizabad,Uttar Pradesh,Tier4,2
224205,Ambedkar Nagar,Uttar Pradesh,Tier4,2
224206,Ambedkar Nagar,Uttar Pradesh,Tier4,2
224207,Ambedkar Nagar,Uttar Pradesh,Tier4,2
224208,Ambedkar Nagar,Uttar Pradesh,Tier4,2
224209,Ambedkar Nagar,Uttar Pradesh,Tier4,2
224210,Ambedkar Nagar,Uttar Pradesh,Tier4,2
224225,Faizabad,Uttar Pradesh,Tier4,2
224227,Ambedkar Nagar,Uttar Pradesh,Tier4,2
224228,Ambedkar Nagar,Uttar Pradesh,Tier4,2
224229,Ambedkar Nagar,Uttar Pradesh,Tier4,2
224230,Ambedkar Nagar,Uttar Pradesh,Tier4,2
224231,Ambedkar Nagar,Uttar Pradesh,Tier4,2
224232,Ambedkar Nagar,Uttar Pradesh,Tier4,2
224234,Ambedkar Nagar,Uttar Pradesh,Tier4,2
224235,Ambedkar Nagar,Uttar Pradesh,Tier4,2
224238,Ambedkar Nagar,Uttar Pradesh,Tier4,2
224284,Ambedkar Nagar,Uttar Pradesh,Tier4,2
225001,Barabanki,Uttar Pradesh,Tier4,2
225002,Barabanki,Uttar Pradesh,Tier4,2
225003,Barabanki,Uttar Pradesh,Tier4,2
225119,Barabanki,Uttar Pradesh,Tier4,2
225120,Barabanki,Uttar Pradesh,Tier4,2
225121,Barabanki,Uttar Pradesh,Tier4,2
225122,Barabanki,Uttar Pradesh,Tier4,2
225123,Barabanki,Uttar Pradesh,Tier4,2
225201,Barabanki,Uttar Pradesh,Tier4,2
225202,Barabanki,Uttar Pradesh,Tier4,2
225203,Barabanki,Uttar Pradesh,Tier4,2
225204,Barabanki,Uttar Pradesh,Tier4,2
225205,Barabanki,Uttar Pradesh,Tier4,2
225206,Barabanki,Uttar Pradesh,Tier4,2
225207,Barabanki,Uttar Pradesh,Tier4,2
225208,Barabanki,Uttar Pradesh,Tier4,2
225301,Barabanki,Uttar Pradesh,Tier4,2
225302,Barabanki,Uttar Pradesh,Tier4,2
225303,Barabanki,Uttar Pradesh,Tier4,2
225304,Barabanki,Uttar Pradesh,Tier4,2
225305,Barabanki,Uttar Pradesh,Tier4,2
225306,Barabanki,Uttar Pradesh,Tier4,2
225401,Barabanki,Uttar Pradesh,Tier4,2
225402,Barabanki,Uttar Pradesh,Tier4,2
225403,Barabanki,Uttar Pradesh,Tier4,2
225404,Barabanki,Uttar Pradesh,Tier4,2
225405,Barabanki,Uttar Pradesh,Tier4,2
225406,Barabanki,Uttar Pradesh,Tier4,2
225407,Barabanki,Uttar Pradesh,Tier4,2
225408,Barabanki,Uttar Pradesh,Tier4,2
225409,Barabanki,Uttar Pradesh,Tier4,2
225411,Barabanki,Uttar Pradesh,Tier4,2
225412,Barabanki,Uttar Pradesh,Tier4,2
225413,Barabanki,Uttar Pradesh,Tier4,2
225414,Barabanki,Uttar Pradesh,Tier4,2
225415,Barabanki,Uttar Pradesh,Tier4,2
225416,Barabanki,Uttar Pradesh,Tier4,2
226000,Lucknow,Uttar Pradesh,Tier2,0
226001,Lucknow,Uttar Pradesh,Tier2,0
226002,Lucknow,Uttar Pradesh,Tier2,0
226003,Lucknow,Uttar Pradesh,Tier2,0
226004,Lucknow,Uttar Pradesh,Tier2,0
226005,Lucknow,Uttar Pradesh,Tier2,0
226006,Lucknow,Uttar Pradesh,Tier2,0
226007,Lucknow,Uttar Pradesh,Tier2,0
226008,Lucknow,Uttar Pradesh,Tier2,0
226009,Lucknow,Uttar Pradesh,Tier2,0
226010,Lucknow,Uttar Pradesh,Tier2,0
226011,Lucknow,Uttar Pradesh,Tier2,0
226012,Lucknow,Uttar Pradesh,Tier2,0
226013,Lucknow,Uttar Pradesh,Tier2,0
226014,Lucknow,Uttar Pradesh,Tier2,0
226015,Lucknow,Uttar Pradesh,Tier2,0
226016,Lucknow,Uttar Pradesh,Tier2,0
226017,Lucknow,Uttar Pradesh,Tier2,0
226018,Lucknow,Uttar Pradesh,Tier2,0
226019,Lucknow,Uttar Pradesh,Tier2,0
226020,Lucknow,Uttar Pradesh,Tier2,0
226021,Lucknow,Uttar Pradesh,Tier2,0
226022,Lucknow,Uttar Pradesh,Tier2,0
226023,Lucknow,Uttar Pradesh,Tier2,0
226024,Lucknow,Uttar Pradesh,Tier2,0
226025,Lucknow,Uttar Pradesh,Tier2,0
226026,Lucknow,Uttar Pradesh,Tier2,0
227101,Lucknow,Uttar Pradesh,Tier2,0
227105,Lucknow,Uttar Pradesh,Tier2,0
227107,Lucknow,Uttar Pradesh,Tier2,0
227111,Lucknow,Uttar Pradesh,Tier2,0
227115,Lucknow,Uttar Pradesh,Tier2,0
227116,Lucknow,Uttar Pradesh,Tier2,0
227125,Lucknow,Uttar Pradesh,Tier2,0
227131,Barabanki,Uttar Pradesh,Tier4,2
227132,Lucknow,Uttar Pradesh,Tier2,0
227202,Lucknow,Uttar Pradesh,Tier2,0
227205,Lucknow,Uttar Pradesh,Tier2,0
227207,Lucknow,Uttar Pradesh,Tier2,0
227301,Barabanki,Uttar Pradesh,Tier4,2
227302,Barabanki,Uttar Pradesh,Tier4,2
227304,Sultanpur,Uttar Pradesh,Tier4,2
227305,Lucknow,Uttar Pradesh,Tier2,0
227308,Lucknow,Uttar Pradesh,Tier2,0
227309,Lucknow,Uttar Pradesh,Tier2,0
227405,Sultanpur,Uttar Pradesh,Tier4,2
227406,Sultanpur,Uttar Pradesh,Tier4,2
227407,Sultanpur,Uttar Pradesh,Tier4,2
227408,Sultanpur,Uttar Pradesh,Tier4,2
227409,Sultanpur,Uttar Pradesh,Tier4,2
227411,Sultanpur,Uttar Pradesh,Tier4,2
227412,Sultanpur,Uttar Pradesh,Tier4,2
227413,Sultanpur,Uttar Pradesh,Tier4,2
227801,Sultanpur,Uttar Pradesh,Tier4,2
227805,Sultanpur,Uttar Pradesh,Tier4,2
227806,Sultanpur,Uttar Pradesh,Tier4,2
227807,Sultanpur,Uttar Pradesh,Tier4,2
227808,Sultanpur,Uttar Pradesh,Tier4,2
227809,Jagadishpur,Uttar Pradesh,Tier4,2
227811,Sultanpur,Uttar Pradesh,Tier4,2
227812,Sultanpur,Uttar Pradesh,Tier4,2
227813,Sultanpur,Uttar Pradesh,Tier4,2
227814,Sultanpur,Uttar Pradesh,Tier4,2
227815,Sultanpur,Uttar Pradesh,Tier4,2
227816,Sultanpur,Uttar Pradesh,Tier4,2
227817,Jagdishpur,Uttar Pradesh,Tier4,2
228001,Sultanpur,Uttar Pradesh,Tier4,2
228118,Sultanpur,Uttar Pradesh,Tier4,2
228119,Sultanpur,Uttar Pradesh,Tier4,2
228120,Sultanpur,Uttar Pradesh,Tier4,2
228121,Sultanpur,Uttar Pradesh,Tier4,2
228125,Sultanpur,Uttar Pradesh,Tier4,2
228131,Sultanpur,Uttar Pradesh,Tier4,2
228132,Sultanpur,Uttar Pradesh,Tier4,2
228133,Sultanpur,Uttar Pradesh,Tier4,2
228141,Sultanpur,Uttar Pradesh,Tier4,2
228142,Sultanpur,Uttar Pradesh,Tier4,2
228145,Sultanpur,Uttar Pradesh,Tier4,2
228151,Sultanpur,Uttar Pradesh,Tier4,2
228155,Sultanpur,Uttar Pradesh,Tier4,2
228159,Sultanpur,Uttar Pradesh,Tier4,2
228161,Sultanpur,Uttar Pradesh,Tier4,2
228171,Sultanpur,Uttar Pradesh,Tier4,2
228411,Pratapgarh,Uttar Pradesh,Tier4,2
229001,Rai Bareilly,Uttar Pradesh,Tier4,2
229010,Rai Bareilly,Uttar Pradesh,Tier4,2
229103,Rai Bareilly,Uttar Pradesh,Tier4,2
229121,Rai Bareilly,Uttar Pradesh,Tier4,2
229122,Rai Bareilly,Uttar Pradesh,Tier4,2
229123,Rai Bareilly,Uttar Pradesh,Tier4,2
229124,Rai Bareilly,Uttar Pradesh,Tier4,2
229125,Rai Bareilly,Uttar Pradesh,Tier4,2
229126,Rai Bareilly,Uttar Pradesh,Tier4,2
229127,Rai Bareilly,Uttar Pradesh,Tier4,2
229128,Rai Bareilly,Uttar Pradesh,Tier4,2
229129,Rai Bareilly,Uttar Pradesh,Tier4,2
229130,Rai Bareilly,Uttar Pradesh,Tier4,2
229135,Rai Bareilly,Uttar Pradesh,Tier4,2
229201,Rai Bareilly,Uttar Pradesh,Tier4,2
229202,Rai Bareilly,Uttar Pradesh,Tier4,2
229203,Rai Bareilly,Uttar Pradesh,Tier4,2
229204,Rai Bareilly,Uttar Pradesh,Tier4,2
229205,Rai Bareilly,Uttar Pradesh,Tier4,2
229206,Rai Bareilly,Uttar Pradesh,Tier4,2
